Product_Name,Brand,Model,Connectivity,Type,Keys_Count,Special_Keys,Colour,Features,Selling_Price,MRP,Discount,Rating,Reviews,URL
"Logitech Pebble Keys 2 K380s, Multi-Device Bluetooth Wireless Keyboard with Customisable Shortcuts, Slim and Portable, Easy-Switch for Windows, macOS, iPadOS, Android, Chrome OS - Tonal Rose",Logitech,Pebble Keys 2 K380s,Wireless,,,No,Blue,Slim,"2,995","₹4,195₹4,195",,4.3 out of 5 stars,827,https://www.amazon.in/Logitech-Multi-Device-Bluetooth-Customisable-Easy-Switch/dp/B0CGD2D16Y/ref=sr_1_26?dib=eyJ2IjoiMSJ9.-Oa2Uyq8RnrWq4ffIwwVP814QZIt1mm79ABXhdJx2lZjcCn5JZZofJsRTGpAOLCk5S67zKcjyKzbx6S2sOTryA5d14YRE7Ei3b5Fna3WyESOB3NI0H9Q_Q3vX_glHRX7_Oq3qbntao2gKVj1kvGWVbGo-jL12OUz4zcLqLqvHdjBRpVdOHxJ4tsfS_F6-4FEUaqOcKimvD8sFNNmexBX4zaypaZi6vGKJ3IPnR_PKS4.Nor0hY1k0rT1kcElpt3zIYMkcGWA6a2_Av3S5CmZSsk&dib_tag=se&keywords=keyboards&qid=1758608156&sr=8-26
Let us know,Let,,,,,No,,,"1,499","₹2,499₹2,499",,4.2 out of 5 stars,"1,326",https://www.amazon.in#
Let us know,Let,,,,,No,,,"3,698","₹4,799₹4,799",,4.4 out of 5 stars,334,https://www.amazon.in#
"ASUS Marshmallow Kw100 Keyboard, Supports Up to 3 Devices, 1.6Mm Key Travel, Scissor Keys, Compact & Lightweight Keyboard, Bluetooth (Color - Green Tea Latte)",ASUS,Marshmallow Kw100 Keyboard,Wireless,,100 Key,No,Blue,,"1,999","₹4,299₹4,299",,4.2 out of 5 stars,421,https://www.amazon.in/ASUS-Marshmallow-Keyboard-Lightweight-Bluetooth/dp/B0CFF1XMT4/ref=sr_1_29?dib=eyJ2IjoiMSJ9.-Oa2Uyq8RnrWq4ffIwwVP814QZIt1mm79ABXhdJx2lZjcCn5JZZofJsRTGpAOLCk5S67zKcjyKzbx6S2sOTryA5d14YRE7Ei3b5Fna3WyESOB3NI0H9Q_Q3vX_glHRX7_Oq3qbntao2gKVj1kvGWVbGo-jL12OUz4zcLqLqvHdjBRpVdOHxJ4tsfS_F6-4FEUaqOcKimvD8sFNNmexBX4zaypaZi6vGKJ3IPnR_PKS4.Nor0hY1k0rT1kcElpt3zIYMkcGWA6a2_Av3S5CmZSsk&dib_tag=se&keywords=keyboards&qid=1758608156&sr=8-29
"Redragon K617 Fizz 60% Wired RGB Gaming Keyboard, 61 Keys Compact Mechanical Keyboard w/White and Grey Color Keycaps, Linear Red Switch, Pro Driver/Software Supported",Redragon,,Wired,Mechanical,61 Keys,No,Red,,"2,289","₹3,499₹3,499",,4.5 out of 5 stars,"6,458",https://www.amazon.in/Redragon-K617-Keyboard-Mechanical-Supported/dp/B09BVCVTBC/ref=sr_1_30?dib=eyJ2IjoiMSJ9.-Oa2Uyq8RnrWq4ffIwwVP814QZIt1mm79ABXhdJx2lZjcCn5JZZofJsRTGpAOLCk5S67zKcjyKzbx6S2sOTryA5d14YRE7Ei3b5Fna3WyESOB3NI0H9Q_Q3vX_glHRX7_Oq3qbntao2gKVj1kvGWVbGo-jL12OUz4zcLqLqvHdjBRpVdOHxJ4tsfS_F6-4FEUaqOcKimvD8sFNNmexBX4zaypaZi6vGKJ3IPnR_PKS4.Nor0hY1k0rT1kcElpt3zIYMkcGWA6a2_Av3S5CmZSsk&dib_tag=se&keywords=keyboards&qid=1758608156&sr=8-30
"Ant Esports MK700 V2 Membrane TKL Wired Gaming Keyboard, 87 UV Coated Mechanical feel Keys Cool RGB Backlight Waterproof Keyboard for PC Laptop Mobile Tablets Gaming, Design and Work Mercury White",Ant,Esports MK700 V2 Membrane TKL Wired Gaming Keyboard,Wired,Mechanical,,No,red,,549,"₹1,999₹1,999",,4.0 out of 5 stars,526,https://www.amazon.in/Ant-Esports-MK700-V2-Mechanical/dp/B0DFCW1ZNL/ref=sr_1_31?dib=eyJ2IjoiMSJ9.-Oa2Uyq8RnrWq4ffIwwVP814QZIt1mm79ABXhdJx2lZjcCn5JZZofJsRTGpAOLCk5S67zKcjyKzbx6S2sOTryA5d14YRE7Ei3b5Fna3WyESOB3NI0H9Q_Q3vX_glHRX7_Oq3qbntao2gKVj1kvGWVbGo-jL12OUz4zcLqLqvHdjBRpVdOHxJ4tsfS_F6-4FEUaqOcKimvD8sFNNmexBX4zaypaZi6vGKJ3IPnR_PKS4.Nor0hY1k0rT1kcElpt3zIYMkcGWA6a2_Av3S5CmZSsk&dib_tag=se&keywords=keyboards&qid=1758608156&sr=8-31
"Ant Esports MK 1700 Wired Membrane Gaming Keyboard –with Backlit RGB LED, USB-A Connection, Quiet Keystrokes, 12 Multimedia Function Keys - for Computer, PC, Desktop, Gamer– 1 Year Warranty–Mercury",Ant,,Wired,Gaming,,No,red,,529,"₹1,199₹1,199",,4.0 out of 5 stars,"3,426",https://www.amazon.in/Ant-Esports-Connection-Keystrokes-Multimedia/dp/B0CLJHP3RF/ref=sr_1_32?dib=eyJ2IjoiMSJ9.-Oa2Uyq8RnrWq4ffIwwVP814QZIt1mm79ABXhdJx2lZjcCn5JZZofJsRTGpAOLCk5S67zKcjyKzbx6S2sOTryA5d14YRE7Ei3b5Fna3WyESOB3NI0H9Q_Q3vX_glHRX7_Oq3qbntao2gKVj1kvGWVbGo-jL12OUz4zcLqLqvHdjBRpVdOHxJ4tsfS_F6-4FEUaqOcKimvD8sFNNmexBX4zaypaZi6vGKJ3IPnR_PKS4.Nor0hY1k0rT1kcElpt3zIYMkcGWA6a2_Av3S5CmZSsk&dib_tag=se&keywords=keyboards&qid=1758608156&sr=8-32
Kreo Hive 65 RGB Anti-ghosting Gaming Keyboard | Wired Mechanical Keyboard with RGB Backlight | 5 Pin Hot-Swap | Detachable USB C Cable (Black),Kreo,Hive 65 RGB Anti,Wired,Mechanical,,No,red,,"2,599","₹4,999₹4,999",,4.6 out of 5 stars,51,https://www.amazon.in/Kreo-Anti-ghosting-Mechanical-Backlight-Detachable/dp/B0F4K8KZS8/ref=sr_1_33?dib=eyJ2IjoiMSJ9.-Oa2Uyq8RnrWq4ffIwwVP814QZIt1mm79ABXhdJx2lZjcCn5JZZofJsRTGpAOLCk5S67zKcjyKzbx6S2sOTryA5d14YRE7Ei3b5Fna3WyESOB3NI0H9Q_Q3vX_glHRX7_Oq3qbntao2gKVj1kvGWVbGo-jL12OUz4zcLqLqvHdjBRpVdOHxJ4tsfS_F6-4FEUaqOcKimvD8sFNNmexBX4zaypaZi6vGKJ3IPnR_PKS4.Nor0hY1k0rT1kcElpt3zIYMkcGWA6a2_Av3S5CmZSsk&dib_tag=se&keywords=keyboards&qid=1758608156&sr=8-33
"Portronics Bubble Multimedia Wireless Keyboard 2.4 GHz & Bluetooth 5.0 Connectivity, Noiseless Experience, Compact Size for iOS iPad Air, Pro, Mini, Android, Windows Tablets PC Smartphone(White)",Portronics,,Wireless,Multimedia,,No,Blue,,899,"₹1,999₹1,999",,4.0 out of 5 stars,"2,395",https://www.amazon.in/Portronics-Multimedia-Connectivity-Experience-Smartphone/dp/B0FH1VKC66/ref=sr_1_34?dib=eyJ2IjoiMSJ9.-Oa2Uyq8RnrWq4ffIwwVP814QZIt1mm79ABXhdJx2lZjcCn5JZZofJsRTGpAOLCk5S67zKcjyKzbx6S2sOTryA5d14YRE7Ei3b5Fna3WyESOB3NI0H9Q_Q3vX_glHRX7_Oq3qbntao2gKVj1kvGWVbGo-jL12OUz4zcLqLqvHdjBRpVdOHxJ4tsfS_F6-4FEUaqOcKimvD8sFNNmexBX4zaypaZi6vGKJ3IPnR_PKS4.Nor0hY1k0rT1kcElpt3zIYMkcGWA6a2_Av3S5CmZSsk&dib_tag=se&keywords=keyboards&qid=1758608156&sr=8-34
"HP K100 Wired Keyboard, Quick, Comfy and Accurate, USB Plug & Play Setup,LED Indicators(7J4G1AA)",HP,K100 Wired Keyboard,Wired,,,No,red,,529,"₹1,250₹1,250",,4.2 out of 5 stars,"2,666",https://www.amazon.in/HP-Keyboard-Accurate-Indicators-7J4G1AA/dp/B0CP9Q838K/ref=sr_1_35?dib=eyJ2IjoiMSJ9.-Oa2Uyq8RnrWq4ffIwwVP814QZIt1mm79ABXhdJx2lZjcCn5JZZofJsRTGpAOLCk5S67zKcjyKzbx6S2sOTryA5d14YRE7Ei3b5Fna3WyESOB3NI0H9Q_Q3vX_glHRX7_Oq3qbntao2gKVj1kvGWVbGo-jL12OUz4zcLqLqvHdjBRpVdOHxJ4tsfS_F6-4FEUaqOcKimvD8sFNNmexBX4zaypaZi6vGKJ3IPnR_PKS4.Nor0hY1k0rT1kcElpt3zIYMkcGWA6a2_Av3S5CmZSsk&dib_tag=se&keywords=keyboards&qid=1758608156&sr=8-35
amazon basics USB Gaming Keyboard with Multicolour LED Effect | 12 Multimedia Keys |4 LED Modes,amazon,basics USB Gaming Keyboard with Multicolour LED Effect,Wired,Gaming,,Yes,,,561,"₹1,599₹1,599",,4.1 out of 5 stars,92,https://www.amazon.in/amazon-basics-Keyboard-Multicolour-Multimedia/dp/B0DYF1L5S2/ref=sr_1_36?dib=eyJ2IjoiMSJ9.-Oa2Uyq8RnrWq4ffIwwVP814QZIt1mm79ABXhdJx2lZjcCn5JZZofJsRTGpAOLCk5S67zKcjyKzbx6S2sOTryA5d14YRE7Ei3b5Fna3WyESOB3NI0H9Q_Q3vX_glHRX7_Oq3qbntao2gKVj1kvGWVbGo-jL12OUz4zcLqLqvHdjBRpVdOHxJ4tsfS_F6-4FEUaqOcKimvD8sFNNmexBX4zaypaZi6vGKJ3IPnR_PKS4.Nor0hY1k0rT1kcElpt3zIYMkcGWA6a2_Av3S5CmZSsk&dib_tag=se&keywords=keyboards&qid=1758608156&sr=8-36
Let us know,Let,,,,,No,,,539,₹649₹649,,4.3 out of 5 stars,"39,095",https://www.amazon.in#
Let us know,Let,,,,,No,,,"1,599","₹3,999₹3,999",,4.2 out of 5 stars,"35,100",https://www.amazon.in#
Let us know,Let,,,,,No,,,"2,995","₹4,195₹4,195",,4.3 out of 5 stars,827,https://www.amazon.in#
Let us know,Let,,,,,No,,,698,"₹1,299₹1,299",,4.0 out of 5 stars,"7,721",https://www.amazon.in#
"Logitech MX Mechanical Mini Wireless Illuminated Keyboard with Free Adobe Subscription, Linear Switches, Backlit, Bluetooth, USB-C",Logitech,MX Mechanical Mini Wireless Illuminated Keyboard with Free Adobe Subscription,Wireless,Mechanical,,No,Blue,,"10,995","₹18,695₹18,695",,4.3 out of 5 stars,107,https://www.amazon.in/Logitech-Mechanical-Wireless-Illuminated-Bluetooth/dp/B0B39G23CW/ref=sr_1_35?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-35
"FRONTECH Wired Mini Keyboard | Membrane Keys with Retractable Stands | USB Plug & Play | Ergonomic & Comfortable Design | 1 Year Warranty (KB-0041, Black)",FRONTECH,Wired Mini Keyboard,Wired,,,No,red,Ergonomic,249,₹700₹700,,3.8 out of 5 stars,65,https://www.amazon.in/FRONTECH-Retractable-Ergonomic-Comfortable-KB-0041/dp/B0CTMTKQWT/ref=sr_1_36?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-36
"Ant Esports MK800 Pro Wired Mecha Membrane Backlit Gaming Keyboard with 87 Keys Sturdy and Lightweight Compact Numeric Pad Keyboard for Home Internet Cafe Game Room Offices_ Grey, Beige, Orange",Ant,,Wired,Gaming,87 Keys,No,red,,849,"₹2,999₹2,999",,3.8 out of 5 stars,288,https://www.amazon.in/Ant-Esports-MK800-Pro-Lightweight/dp/B0DFCW6K1S/ref=sr_1_37?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-37
"Portronics Bubble Multimedia Wireless Keyboard 2.4 GHz & Bluetooth 5.0 Connectivity, Noiseless Experience, Compact Size for iOS iPad Air, Pro, Mini, Android, Windows Tablets PC Smartphone(Black)",Portronics,,Wireless,Multimedia,,No,Blue,,699,"₹1,999₹1,999",,4.0 out of 5 stars,"2,395",https://www.amazon.in/Portronics-Multimedia-Bluetooth-Connectivity-Experience/dp/B0BC1JPSDR/ref=sr_1_38?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-38
"Ant Esports MK801 V2 Pro Wireless Mecha Membrane Backlit Gaming Keyboard 94 Keys 2.4G/Bluetooth Mode Compact Numeric Pad RGB Keyboard for Home Internet Cafe Game Room Office_ Grey, Beige, Orange",Ant,,Wireless,Gaming,94 Keys,No,Blue,,"1,499","₹4,499₹4,499",,3.8 out of 5 stars,288,https://www.amazon.in/Ant-Esports-MK801-V2-Mechanical/dp/B0DX1MF624/ref=sr_1_39?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-39
"ZEBRONICS Optimus Gaming Keyboard & Mouse Combo, Braided Cable, Gold Plated USB, Upto 3600 DPI, 6 Buttons, High Resolution Sensor, Multicolor LED, Dedicated Macro Keys, 117 Keys (White)",ZEBRONICS,,Wired,Gaming,117 Keys,No,White,,799,"₹1,799₹1,799",,3.9 out of 5 stars,"5,686",https://www.amazon.in/ZEBRONICS-OPTIMUS-Resolution-Multicolor-Dedicated/dp/B0CT3PYNZ7/ref=sr_1_40?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-40
"ZEBRONICS K5002MW Slim Wireless Keyboard with in-Built Battery, Copilot AI Key, Windows | Mac | iOS | Android, Scissor Switch, 3 Bluetooth + 2.4Ghz, 109 Keys, 13 Multimedia Keys, Type C Charging",ZEBRONICS,K5002MW Slim Wireless Keyboard with in,Wireless,Multimedia,109 Keys,Yes,Blue,Slim,"1,599","₹3,699₹3,699",,3.8 out of 5 stars,254,https://www.amazon.in/ZEBRONICS-Wireless-Keyboard-Bluetooth-Multimedia/dp/B0DGT6WT1Z/ref=sr_1_41?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-41
"AULA F75 75% Wireless Mechanical Keyboard | Hot Swappable | Pre-lubed Linear Switches | RGB Backlit | 2.4GHz/Type-C/Bluetooth Gaming Keyboard (Thunder Black, Graywood Switch)",AULA,,Wireless,Mechanical,,No,Blue,,"5,688","₹15,999₹15,999",,4.5 out of 5 stars,"1,300",https://www.amazon.in/AULA-F75-Mechanical-Swappable-Pre-lubed/dp/B0CYZHC69C/ref=sr_1_42?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-42
Let us know,Let,,,,,No,,,"1,499","₹2,499₹2,499",,4.2 out of 5 stars,"1,326",https://www.amazon.in#
Let us know,Let,,,,,No,,,539,₹649₹649,,4.3 out of 5 stars,"39,095",https://www.amazon.in#
"ASUS Marshmallow Kw100 Keyboard, Supports Up to 3 Devices, 1.6Mm Key Travel, Scissor Keys, Compact & Lightweight Keyboard, Bluetooth (Color - Oat Milk)",ASUS,Marshmallow Kw100 Keyboard,Wireless,,100 Key,No,Blue,,"1,999","₹4,299₹4,299",,4.2 out of 5 stars,421,https://www.amazon.in/ASUS-Marshmallow-Keyboard-Lightweight-Bluetooth/dp/B0CFF15D4N/ref=sr_1_45?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-45
"Redragon K630 Dragonborn 60% Wired Pink Single Lighting Gaming Keyboard, 61 Keys Compact Mechanical Keyboard with Brown Switch, Pro Driver Support, Black",Redragon,,Wired,Mechanical,61 Keys,No,Red,,"1,645","₹2,490₹2,490",,4.3 out of 5 stars,602,https://www.amazon.in/Redragon-K630-Dragonborn-Lighting-Mechanical/dp/B092HXGKV4/ref=sr_1_46?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-46
"EvoFox Ronin Wireless Mechanical Keyboard (BT+2.4GHz+Wired) | 9 Layer Gasket Structure, Outemu Red Switches, Per-Key RGB, 1000Hz, nKey Rollover, Volume Controller | Windows Software (Black)",EvoFox,,Wireless,Mechanical,,No,red,,"3,698","₹4,799₹4,799",,4.4 out of 5 stars,334,https://www.amazon.in/EvoFox-Wireless-Mechanical-Controller-Black/dp/B0F66JWD47/ref=sr_1_47?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-47
"Logitech Mx Keys Mini Minimalist Wireless Illuminated Keyboard, Compact, Bluetooth, Backlit, USB-C, Compatible with Apple Macos, iOS, Windows, Linux, Android, Metal Build-Graphite",Logitech,Mx Keys Mini Minimalist Wireless Illuminated Keyboard,Wireless,,,No,Blue,,"8,995","₹15,395₹15,395",,4.4 out of 5 stars,"1,852",https://www.amazon.in/Logitech-Minimalist-Illuminated-Compatible-Build-Graphite/dp/B09LYZP1LG/ref=sr_1_48?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-48
Intex Classy Wired Keyboard with 8 Million Clicks| Anti-Slip | Durable and Strong ABS Material | Retractable Stand | UV Coated Keys | 1.2m Cable (Black),Intex,Classy Wired Keyboard with 8 Million Clicks,Wired,,,No,red,,269,₹599₹599,,3.9 out of 5 stars,186,https://www.amazon.in/Intex-Corona-Keyboard-Checkered-Resistant/dp/B00JTPGIVW/ref=sr_1_49?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-49
"ZEBRONICS K4000MW Wireless Keyboard with 2 Bluetooth & 2.4 GHz Wireless Connection,78 Keys, Integrated Multimedia Keys,Minimalist Design,Compatible with Laptop/Desktop/Tablet/Smartphone",ZEBRONICS,,Wireless,Multimedia,78 Keys,Yes,Blue,,679,"₹1,699₹1,699",,3.6 out of 5 stars,"1,438",https://www.amazon.in/ZEBRONICS-Connection-Integrated-Multimedia-Minimalist/dp/B0CNRSRMYN/ref=sr_1_50?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-50
"EvoFox Katana X2 FS Mechanical Gaming Keyboard | 3‑Pin Replaceable Silent Red Switches, Dynamic Backlighting, All Keys Anti‑Ghosting, Volume Knob, Copilot, Xbox Gamebar, Screenshot & More (White)",EvoFox,Katana X2 FS Mechanical Gaming Keyboard,,Mechanical,,No,Red,,"1,749","₹1,74,900₹1,74,900",,4.2 out of 5 stars,985,https://www.amazon.in/EvoFox-Backlighting-Anti-Ghosting-Multifunction-Wired-White/dp/B0DFWQ499N/ref=sr_1_51?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-51
"Lapcare D-lite Plus Wireless Keyboard with 2.4 GHz &87 Keys, 8 Million Key Life, Minimalist Design,Compatible Window98, ME, 2000, XP, Windows VISTA/7/8/10,Linux (D-Lite + BLK)",Lapcare,D,Wireless,,87 Keys,No,,,489,"₹1,299₹1,299",,3.3 out of 5 stars,148,https://www.amazon.in/Wireless-Keyboard-Minimalist-Compatible-Window98/dp/B0CM3L8FGJ/ref=sr_1_52?dib=eyJ2IjoiMSJ9.TQRXLoRsvlTt2Fy-xU2-X-PvXVhRvXvUyLAByLCCHPd_QVgH7OJdthWGvM4lr4502X9izWKXwDlutNUr-WdUGG_xK3dsNzMYkkILI6-MNAHGyzzRMyJ59qh-RnJeFVq2mmvQBdfoX01rNKJSVKT7VqUeKnrb6V6oXlc7MVG72_N9UqhiaqIGFibZc1KNPr7QwZP_84fxt91En6Ynjrr0PRnNbGDuUhdbB3RsIOL2RmU.kkK5VS9boKUVebG1D5nq7a8EA2zqIoZahVxdXTjStVM&dib_tag=se&keywords=keyboards&qid=1758608161&sr=8-52
